currency;trading_date;settlement_date;minimum;maximum;last
USD;03/22/2016;03/24/2016;3.5786;3.6500;3.5844
USD;03/23/2016;03/28/2016;3.6180;3.6769;3.6741
USD;03/24/2016;03/29/2016;3.6827;3.7140;3.6883
USD;03/28/2016;03/30/2016;3.6265;3.6680;3.6285
USD;03/29/2016;03/31/2016;3.6324;3.6756;3.6365
USD;03/30/2016;04/01/2016;3.5980;3.6300;3.6227
USD;03/31/2016;04/04/2016;3.5400;3.6200;3.6022
USD;04/01/2016;04/05/2016;3.5500;3.6180;3.5650
USD;04/04/2016;04/06/2016;3.5640;3.6120;3.5824
USD;04/05/2016;04/07/2016;3.6285;3.6745;3.6690
USD;04/06/2016;04/08/2016;3.6380;3.7050;3.6680
USD;04/07/2016;04/11/2016;3.6562;3.7115;3.6901
USD;04/08/2016;04/12/2016;3.6032;3.6614;3.6200
USD;04/11/2016;04/13/2016;3.4972;3.5741;3.5032
USD;04/12/2016;04/14/2016;3.4970;3.5650;3.5163
USD;04/13/2016;04/15/2016;3.4760;3.5602;3.4996
USD;04/14/2016;04/18/2016;3.4686;3.5305;3.4735
USD;04/15/2016;04/19/2016;3.4860;3.5500;3.5275
USD;04/18/2016;04/20/2016;3.5355;3.6020;3.5792
USD;04/19/2016;04/22/2016;3.5320;3.5820;3.5323
USD;04/20/2016;04/25/2016;3.5245;3.5590;3.5320
USD;04/22/2016;04/26/2016;3.5690;3.5975;3.5722
USD;04/25/2016;04/27/2016;3.5441;3.5665;3.5514
USD;04/26/2016;04/28/2016;3.5200;3.5380;3.5241
USD;04/27/2016;04/29/2016;3.5133;3.5480;3.5233
USD;04/28/2016;05/02/2016;3.4820;3.5207;3.4851
USD;04/29/2016;05/03/2016;3.4280;3.4864;3.4388
USD;05/02/2016;05/04/2016;3.4550;3.5052;3.4877
USD;05/03/2016;05/05/2016;3.5300;3.5764;3.5670
USD;05/04/2016;05/06/2016;3.5287;3.5680;3.5387
USD;05/05/2016;05/09/2016;3.5120;3.5501;3.5463
USD;05/06/2016;05/10/2016;3.4975;3.5575;3.4975
USD;05/09/2016;05/11/2016;3.5110;3.5878;3.5253
USD;05/10/2016;05/12/2016;3.4672;3.4965;3.4672
USD;05/11/2016;05/13/2016;3.4390;3.4750;3.4496
USD;05/12/2016;05/16/2016;3.4456;3.5020;3.4741
USD;05/13/2016;05/17/2016;3.4700;3.5226;3.5226
USD;05/16/2016;05/18/2016;3.4950;3.5282;3.5041
USD;05/17/2016;05/19/2016;3.4898;3.5202;3.4898
USD;05/18/2016;05/20/2016;3.5205;3.5624;3.5233
USD;05/19/2016;05/23/2016;3.5660;3.6107;3.5770
USD;05/20/2016;05/24/2016;3.5221;3.5530;3.5221
USD;05/23/2016;05/25/2016;3.5520;3.5842;3.5810
USD;05/24/2016;05/27/2016;3.5425;3.5878;3.5816
USD;05/25/2016;05/31/2016;3.5520;3.6150;3.5978
USD;05/27/2016;06/01/2016;3.5999;3.6290;3.6057
USD;05/30/2016;06/01/2016;3.5745;3.6100;3.5758
USD;05/31/2016;06/02/2016;3.5550;3.6320;3.6243
USD;06/01/2016;06/03/2016;3.5870;3.6335;3.5870
USD;06/02/2016;06/06/2016;3.5799;3.6080;3.5858
USD;06/03/2016;06/07/2016;3.5235;3.5906;3.5289
USD;06/06/2016;06/08/2016;3.4906;3.5183;3.4915
USD;06/07/2016;06/09/2016;3.4460;3.5025;3.4472
USD;06/08/2016;06/10/2016;3.3690;3.4100;3.3696
USD;06/09/2016;06/13/2016;3.3655;3.4001;3.3921
USD;06/10/2016;06/14/2016;3.4115;3.4440;3.4240
USD;06/13/2016;06/15/2016;3.4440;3.4847;3.4847
USD;06/14/2016;06/16/2016;3.4614;3.5030;3.4875
USD;06/15/2016;06/17/2016;3.4495;3.4952;3.4660
USD;06/16/2016;06/20/2016;3.4643;3.5083;3.4745
USD;06/17/2016;06/21/2016;3.4210;3.4562;3.4258
USD;06/20/2016;06/22/2016;3.3770;3.4065;3.4035
USD;06/21/2016;06/23/2016;3.3618;3.4040;3.3891
USD;06/22/2016;06/24/2016;3.3702;3.4009;3.3812
USD;06/23/2016;06/27/2016;3.3408;3.3732;3.3480
USD;06/24/2016;06/28/2016;3.3566;3.4407;3.3733
USD;06/27/2016;06/29/2016;3.3750;3.4125;3.3971
USD;06/28/2016;06/30/2016;3.3012;3.3550;3.3034
USD;06/29/2016;07/01/2016;3.2312;3.2700;3.2415
USD;06/30/2016;07/05/2016;3.1860;3.2452;3.2118
USD;07/01/2016;07/06/2016;3.1990;3.2440;3.2294
USD;07/04/2016;07/06/2016;3.2393;3.2634;3.2619
USD;07/05/2016;07/07/2016;3.2785;3.3040;3.2981
USD;07/06/2016;07/08/2016;3.3187;3.3377;3.3351
USD;07/07/2016;07/11/2016;3.3250;3.3620;3.3620
USD;07/08/2016;07/12/2016;3.2856;3.3342;3.2915
USD;07/11/2016;07/13/2016;3.2930;3.3115;3.3039
USD;07/12/2016;07/14/2016;3.2650;3.2903;3.2795
USD;07/13/2016;07/15/2016;3.2783;3.3070;3.2795
USD;07/14/2016;07/18/2016;3.2185;3.2545;3.2378
USD;07/15/2016;07/19/2016;3.2450;3.2778;3.2548
USD;07/18/2016;07/20/2016;3.2473;3.2713;3.2502
USD;07/19/2016;07/21/2016;3.2550;3.2845;3.2575
USD;07/20/2016;07/22/2016;3.2400;3.2600;3.2489
USD;07/21/2016;07/25/2016;3.2454;3.2866;3.2805
USD;07/22/2016;07/26/2016;3.2551;3.2945;3.2822
USD;07/25/2016;07/27/2016;3.2631;3.2955;3.2853
USD;07/26/2016;07/28/2016;3.2703;3.2930;3.2714
USD;07/27/2016;07/29/2016;3.2610;3.2919;3.2730
USD;07/28/2016;08/01/2016;3.2670;3.2950;3.2909
USD;07/29/2016;08/02/2016;3.2295;3.2840;3.2320
USD;08/01/2016;08/03/2016;3.2510;3.2750;3.2702
USD;08/02/2016;08/04/2016;3.2404;3.2703;3.2676
USD;08/03/2016;08/05/2016;3.2435;3.2907;3.2458
USD;08/04/2016;08/08/2016;3.2000;3.2350;3.2045
USD;08/05/2016;08/09/2016;3.1650;3.1980;3.1745
USD;08/08/2016;08/10/2016;3.1085;3.1890;3.1690
USD;08/09/2016;08/11/2016;3.1308;3.1720;3.1360
USD;08/10/2016;08/12/2016;3.1178;3.1425;3.1242
USD;08/11/2016;08/15/2016;3.1305;3.1520;3.1355
USD;08/12/2016;08/16/2016;3.1475;3.1921;3.1840
USD;08/15/2016;08/17/2016;3.1590;3.1817;3.1817
USD;08/16/2016;08/18/2016;3.1641;3.1910;3.1910
USD;08/17/2016;08/19/2016;3.2018;3.2300;3.2080
USD;08/18/2016;08/22/2016;3.2012;3.2391;3.2370
USD;08/19/2016;08/23/2016;3.2070;3.2480;3.2070
USD;08/22/2016;08/24/2016;3.2010;3.2260;3.2011
USD;08/23/2016;08/25/2016;3.1876;3.2342;3.2342
USD;08/24/2016;08/26/2016;3.2199;3.2448;3.2260
USD;08/25/2016;08/29/2016;3.2220;3.2406;3.2305
USD;08/26/2016;08/30/2016;3.1915;3.2737;3.2696
USD;08/29/2016;08/31/2016;3.2314;3.2810;3.2314
USD;08/30/2016;09/01/2016;3.2360;3.2614;3.2492
USD;08/31/2016;09/02/2016;3.2225;3.2553;3.2225
USD;09/01/2016;09/06/2016;3.2231;3.2550;3.2445
USD;09/02/2016;09/08/2016;3.2300;3.2673;3.2484
USD;09/05/2016;09/08/2016;3.2440;3.2802;3.2751
USD;09/06/2016;09/09/2016;3.2050;3.2817;3.2376
USD;09/08/2016;09/12/2016;3.1680;3.2158;3.2140
USD;09/09/2016;09/13/2016;3.2339;3.2805;3.2730
USD;09/12/2016;09/14/2016;3.2420;3.3090;3.2420
USD;09/13/2016;09/15/2016;3.2671;3.3251;3.3111
USD;09/14/2016;09/16/2016;3.3100;3.3435;3.3380
USD;09/15/2016;09/19/2016;3.2970;3.3620;3.3067
USD;09/16/2016;09/20/2016;3.2650;3.3155;3.3099
USD;09/19/2016;09/21/2016;3.2525;3.2775;3.2622
USD;09/20/2016;09/22/2016;3.2445;3.2641;3.2531
USD;09/21/2016;09/23/2016;3.2093;3.2490;3.2104
USD;09/22/2016;09/26/2016;3.1830;3.2237;3.2217
USD;09/23/2016;09/27/2016;3.2052;3.2405;3.2350
USD;09/26/2016;09/28/2016;3.2240;3.2540;3.2460
USD;09/27/2016;09/29/2016;3.2220;3.2450;3.2335
USD;09/28/2016;09/30/2016;3.2156;3.2500;3.2156
USD;09/29/2016;10/03/2016;3.2175;3.2630;3.2592
USD;09/30/2016;10/04/2016;3.2333;3.2540;3.2464
USD;10/03/2016;10/05/2016;3.2037;3.2432;3.2070
USD;10/04/2016;10/06/2016;3.2080;3.2582;3.2555
USD;10/05/2016;10/07/2016;3.2191;3.2520;3.2200
USD;10/06/2016;10/11/2016;3.2210;3.2425;3.2247
USD;10/07/2016;10/13/2016;3.1893;3.2387;3.2136
USD;10/10/2016;10/13/2016;3.2025;3.2216;3.2025
USD;10/11/2016;10/14/2016;3.1974;3.2189;3.1974
USD;10/13/2016;10/17/2016;3.1790;3.2178;3.1790
USD;10/14/2016;10/18/2016;3.1687;3.2027;3.1976
USD;10/17/2016;10/19/2016;3.1924;3.2085;3.2075
USD;10/18/2016;10/20/2016;3.1743;3.1955;3.1800
USD;10/19/2016;10/21/2016;3.1654;3.1956;3.1707
USD;10/20/2016;10/24/2016;3.1334;3.1687;3.1360
USD;10/21/2016;10/25/2016;3.1428;3.1670;3.1669
USD;10/24/2016;10/26/2016;3.1160;3.1505;3.1263
USD;10/25/2016;10/27/2016;3.1020;3.1302;3.1104
USD;10/26/2016;10/28/2016;3.1160;3.1520;3.1438
USD;10/27/2016;10/31/2016;3.1285;3.1600;3.1525
USD;10/28/2016;11/01/2016;3.1591;3.2025;3.1977
USD;10/31/2016;11/03/2016;3.1647;3.1960;3.1825
USD;11/01/2016;11/04/2016;3.1805;3.2498;3.2399
USD;11/03/2016;11/07/2016;3.2216;3.2445;3.2341
USD;11/04/2016;11/08/2016;3.2160;3.2560;3.2226
USD;11/07/2016;11/09/2016;3.1930;3.2170;3.2044
USD;11/08/2016;11/10/2016;3.1708;3.2130;3.1710
USD;11/09/2016;11/14/2016;3.2003;3.2490;3.2103
USD;11/10/2016;11/16/2016;3.2119;3.3827;3.3639
USD;11/11/2016;11/16/2016;3.3818;3.5064;3.3977
USD;11/14/2016;11/17/2016;3.4270;3.4655;3.4527
USD;11/16/2016;11/18/2016;3.4054;3.4440;3.4240
USD;11/17/2016;11/21/2016;3.3917;3.4242;3.4052
USD;11/18/2016;11/22/2016;3.3791;3.4392;3.3809
USD;11/21/2016;11/23/2016;3.3410;3.3828;3.3513
USD;11/22/2016;11/25/2016;3.3300;3.3680;3.3550
USD;11/23/2016;11/28/2016;3.3556;3.4180;3.3870
USD;11/24/2016;11/28/2016;3.3886;3.4080;3.3916
USD;11/25/2016;11/29/2016;3.4070;3.4623;3.4182
USD;11/28/2016;11/30/2016;3.3837;3.4106;3.3847
USD;11/29/2016;12/01/2016;3.3930;3.4110;3.3959
USD;11/30/2016;12/02/2016;3.3800;3.4042;3.3893
USD;12/01/2016;12/05/2016;3.3855;3.4785;3.4707
USD;12/02/2016;12/06/2016;3.4490;3.4917;3.4665
USD;12/05/2016;12/07/2016;3.4250;3.4760;3.4322
USD;12/06/2016;12/08/2016;3.4000;3.4635;3.4092
USD;12/07/2016;12/09/2016;3.3774;3.4174;3.4121
USD;12/08/2016;12/12/2016;3.3695;3.4150;3.3850
USD;12/09/2016;12/13/2016;3.3550;3.4100;3.3917
USD;12/12/2016;12/14/2016;3.3421;3.4000;3.3465
USD;12/13/2016;12/15/2016;3.3180;3.3630;3.3221
USD;12/14/2016;12/16/2016;3.3020;3.3460;3.3370
USD;12/15/2016;12/19/2016;3.3704;3.4048;3.3704
USD;12/16/2016;12/20/2016;3.3466;3.4094;3.3872
USD;12/19/2016;12/21/2016;3.3690;3.4000;3.3709
USD;12/20/2016;12/22/2016;3.3430;3.3745;3.3503
USD;12/21/2016;12/23/2016;3.3230;3.3513;3.3302
USD;12/22/2016;12/27/2016;3.2976;3.3457;3.2977
USD;12/23/2016;12/28/2016;3.2590;3.2864;3.2691
USD;12/26/2016;12/28/2016;3.2671;3.2850;3.2780
USD;12/27/2016;12/29/2016;3.2750;3.2900;3.2780
USD;12/28/2016;12/29/2016;3.2600;3.2905;3.2761
USD;12/29/2016;01/03/2017;3.2417;3.2738;3.2475
USD;01/02/2017;01/04/2017;3.2676;3.2863;3.2812
USD;01/03/2017;01/05/2017;3.2505;3.2860;3.2570
USD;01/04/2017;01/06/2017;3.2180;3.2530;3.2201
USD;01/05/2017;01/09/2017;3.1925;3.2290;3.2034
USD;01/06/2017;01/10/2017;3.1895;3.2223;3.2188
USD;01/09/2017;01/11/2017;3.1900;3.2300;3.1956
USD;01/10/2017;01/12/2017;3.1820;3.2000;3.1940
USD;01/11/2017;01/13/2017;3.1807;3.2252;3.1856
USD;01/12/2017;01/17/2017;3.1537;3.1885;3.1750
USD;01/13/2017;01/18/2017;3.1820;3.2190;3.2034
USD;01/16/2017;01/18/2017;3.2165;3.2376;3.2325
USD;01/17/2017;01/19/2017;3.2021;3.2195;3.2101
USD;01/18/2017;01/20/2017;3.2144;3.2300;3.2194
USD;01/19/2017;01/23/2017;3.1933;3.2305;3.1957
USD;01/20/2017;01/24/2017;3.1740;3.2000;3.1922
USD;01/23/2017;01/25/2017;3.1569;3.1778;3.1689
USD;01/24/2017;01/26/2017;3.1580;3.1965;3.1693
USD;01/25/2017;01/27/2017;3.1650;3.1730;3.1720
USD;01/26/2017;01/30/2017;3.1650;3.1920;3.1807
USD;01/27/2017;01/31/2017;3.1440;3.1770;3.1510
USD;01/30/2017;02/01/2017;3.1117;3.1500;3.1232
USD;01/31/2017;02/02/2017;3.1015;3.1554;3.1534
USD;02/01/2017;02/03/2017;3.1360;3.1630;3.1469
USD;02/02/2017;02/06/2017;3.1070;3.1290;3.1187
USD;02/03/2017;02/07/2017;3.1080;3.1369;3.1159
USD;02/06/2017;02/08/2017;3.1105;3.1270;3.1179
USD;02/07/2017;02/09/2017;3.1170;3.1340;3.1241
USD;02/08/2017;02/10/2017;3.1140;3.1266;3.1188
USD;02/09/2017;02/13/2017;3.1125;3.1355;3.1288
USD;02/10/2017;02/14/2017;3.1077;3.1260;3.1101
USD;02/13/2017;02/15/2017;3.1094;3.1235;3.1120
USD;02/14/2017;02/16/2017;3.0935;3.1229;3.1116
USD;02/15/2017;02/17/2017;3.0554;3.0940;3.0635
USD;02/16/2017;02/21/2017;3.0410;3.0810;3.0789
USD;02/17/2017;02/22/2017;3.0800;3.1075;3.0968
USD;02/20/2017;02/22/2017;3.0830;3.1050;3.0871
USD;02/21/2017;02/23/2017;3.0896;3.1077;3.0930
USD;02/22/2017;02/24/2017;3.0688;3.0975;3.0716
USD;02/23/2017;03/01/2017;3.0560;3.2440;3.0606
USD;02/24/2017;03/02/2017;3.0750;3.1127;3.1115
USD;03/01/2017;03/03/2017;3.0950;3.1190;3.0950
USD;03/02/2017;03/06/2017;3.0976;3.1514;3.1514
USD;03/03/2017;03/07/2017;3.1133;3.1600;3.1133
USD;03/06/2017;03/08/2017;3.1000;3.1320;3.1217
USD;03/07/2017;03/09/2017;3.1120;3.1300;3.1147
USD;03/08/2017;03/10/2017;3.1285;3.1720;3.1565
USD;03/09/2017;03/13/2017;3.1615;3.1963;3.1834
USD;03/10/2017;03/14/2017;3.1398;3.1839;3.1498
USD;03/13/2017;03/15/2017;3.1420;3.1610;3.1553
USD;03/14/2017;03/16/2017;3.1590;3.1840;3.1790
USD;03/15/2017;03/17/2017;3.1062;3.1764;3.1092
USD;03/16/2017;03/20/2017;3.0947;3.1220;3.1170
USD;03/17/2017;03/21/2017;3.0958;3.1225;3.1225
USD;03/20/2017;03/22/2017;3.0680;3.1121;3.0680
USD;03/21/2017;03/23/2017;3.0635;3.0950;3.0876
USD;03/22/2017;03/24/2017;3.0826;3.1100;3.0877
USD;03/23/2017;03/27/2017;3.0991;3.1413;3.1373
USD;03/24/2017;03/28/2017;3.1037;3.1497;3.1037
USD;03/27/2017;03/29/2017;3.1161;3.1391;3.1330
USD;03/28/2017;03/30/2017;3.1235;3.1445;3.1394
USD;03/29/2017;03/31/2017;3.1132;3.1400;3.1192
USD;03/30/2017;04/03/2017;3.1180;3.1420;3.1230
USD;03/31/2017;04/04/2017;3.1250;3.1760;3.1291
USD;04/03/2017;04/05/2017;3.1095;3.1330;3.1165
USD;04/04/2017;04/06/2017;3.0935;3.1350;3.0987
USD;04/05/2017;04/07/2017;3.0840;3.1127;3.1127
USD;04/06/2017;04/10/2017;3.1091;3.1460;3.1340
USD;04/07/2017;04/11/2017;3.1200;3.1568;3.1530
USD;04/10/2017;04/12/2017;3.1320;3.1490;3.1341
USD;04/11/2017;04/13/2017;3.1261;3.1532;3.1402
USD;04/12/2017;04/17/2017;3.1383;3.1552;3.1390
USD;04/13/2017;04/18/2017;3.1173;3.1474;3.1406
USD;04/17/2017;04/19/2017;3.0925;3.1106;3.1070
USD;04/18/2017;04/20/2017;3.0890;3.1181;3.1163
USD;04/19/2017;04/24/2017;3.1150;3.1434;3.1362
USD;04/20/2017;04/25/2017;3.1315;3.1684;3.1549
USD;04/24/2017;04/26/2017;3.1193;3.1355;3.1323
USD;04/25/2017;04/27/2017;3.1420;3.1690;3.1525
USD;04/26/2017;04/28/2017;3.1592;3.2040;3.1819
USD;04/27/2017;05/02/2017;3.1572;3.1878;3.1800
USD;04/28/2017;05/03/2017;3.1700;3.2125;3.1826
USD;05/02/2017;05/04/2017;3.1470;3.1920;3.1506
USD;05/03/2017;05/05/2017;3.1446;3.1631;3.1559
USD;05/04/2017;05/08/2017;3.1715;3.1928;3.1849
USD;05/05/2017;05/09/2017;3.1702;3.1870;3.1756
USD;05/08/2017;05/10/2017;3.1825;3.2049;3.1895
USD;05/09/2017;05/11/2017;3.1800;3.1941;3.1830
USD;05/10/2017;05/12/2017;3.1565;3.1717;3.1637
USD;05/11/2017;05/15/2017;3.1440;3.1647;3.1505
USD;05/12/2017;05/16/2017;3.1195;3.1473;3.1255
USD;05/15/2017;05/17/2017;3.0960;3.1120;3.1055
USD;05/16/2017;05/18/2017;3.0890;3.1030;3.0963
USD;05/17/2017;05/19/2017;3.0992;3.1264;3.1234
USD;05/18/2017;05/22/2017;3.3085;3.4040;3.3746
USD;05/19/2017;05/23/2017;3.2533;3.3359;3.2917
USD;05/22/2017;05/24/2017;3.2670;3.3136;3.2830
USD;05/23/2017;05/25/2017;3.2565;3.2855;3.2626
USD;05/24/2017;05/26/2017;3.2530;3.2806;3.2748
USD;05/25/2017;05/30/2017;3.2680;3.2960;3.2913
USD;05/26/2017;05/31/2017;3.2545;3.2723;3.2595
USD;05/29/2017;05/31/2017;3.2601;3.2760;3.2715
USD;05/30/2017;06/01/2017;3.2586;3.2687;3.2606
USD;05/31/2017;06/02/2017;3.2347;3.2525;3.2380
USD;06/01/2017;06/05/2017;3.2191;3.2526;3.2515
USD;06/02/2017;06/06/2017;3.2247;3.2580;3.2504
USD;06/05/2017;06/07/2017;3.2525;3.2913;3.2873
USD;06/06/2017;06/08/2017;3.2725;3.2924;3.2746
USD;06/07/2017;06/09/2017;3.2674;3.2850;3.2770
USD;06/08/2017;06/12/2017;3.2641;3.2870;3.2681
USD;06/09/2017;06/13/2017;3.2558;3.2872;3.2748
USD;06/12/2017;06/14/2017;3.2770;3.3254;3.3120
USD;06/13/2017;06/16/2017;3.3036;3.3305;3.3053
USD;06/14/2017;06/19/2017;3.2693;3.3060;3.2864
USD;06/16/2017;06/20/2017;3.2810;3.2960;3.2896
USD;06/19/2017;06/21/2017;3.2845;3.3125;3.2883
USD;06/20/2017;06/22/2017;3.2975;3.3374;3.3334
USD;06/21/2017;06/23/2017;3.3166;3.3370;3.3315
USD;06/22/2017;06/26/2017;3.3235;3.3479;3.3325
USD;06/23/2017;06/27/2017;3.3290;3.3410;3.3390
USD;06/26/2017;06/28/2017;3.2950;3.3306;3.2996
USD;06/27/2017;06/29/2017;3.2997;3.3350;3.3176
USD;06/28/2017;06/30/2017;3.2834;3.3115;3.2843
USD;06/29/2017;07/03/2017;3.2800;3.3129;3.3027
USD;06/30/2017;07/05/2017;3.2967;3.3140;3.3090
USD;07/03/2017;07/06/2017;3.2936;3.3110;3.2980
USD;07/04/2017;07/06/2017;3.2980;3.3120;3.3086
USD;07/05/2017;07/07/2017;3.2957;3.7376;3.7376
USD;07/06/2017;07/10/2017;3.2970;3.3192;3.3000
USD;07/07/2017;07/11/2017;3.2717;3.2952;3.2785
USD;07/10/2017;07/12/2017;3.2582;3.2774;3.2670
USD;07/11/2017;07/13/2017;3.2475;3.2660;3.2535
USD;07/12/2017;07/14/2017;3.2055;3.2394;3.2084
USD;07/13/2017;07/17/2017;3.2033;3.2203;3.2116
USD;07/14/2017;07/18/2017;3.1790;3.2075;3.1826
USD;07/17/2017;07/19/2017;3.1750;3.1856;3.1818
USD;07/18/2017;07/20/2017;3.1550;3.1761;3.1561
USD;07/19/2017;07/21/2017;3.1450;3.1611;3.1481
USD;07/20/2017;07/24/2017;3.1295;3.1537;3.1295
USD;07/21/2017;07/25/2017;3.1126;3.1399;3.1399
USD;07/24/2017;07/26/2017;3.1359;3.1512;3.1481
USD;07/25/2017;07/27/2017;3.1405;3.1697;3.1684
USD;07/26/2017;07/28/2017;3.1392;3.1764;3.1413
USD;07/27/2017;07/31/2017;3.1435;3.1570;3.1532
USD;07/28/2017;08/01/2017;3.1330;3.1572;3.1350
USD;07/31/2017;08/02/2017;3.1161;3.1431;3.1173
USD;08/01/2017;08/03/2017;3.1092;3.1249;3.1212
USD;08/02/2017;08/04/2017;3.1140;3.1339;3.1175
USD;08/03/2017;08/07/2017;3.1119;3.1240;3.1148
USD;08/04/2017;08/08/2017;3.1150;3.1295;3.1228
USD;08/07/2017;08/09/2017;3.1200;3.1333;3.1223
USD;08/08/2017;08/10/2017;3.1229;3.1371;3.1271
USD;08/09/2017;08/11/2017;3.1374;3.1514;3.1511
USD;08/10/2017;08/14/2017;3.1460;3.1688;3.1633
USD;08/11/2017;08/15/2017;3.1570;3.1792;3.1701
USD;08/14/2017;08/16/2017;3.1758;3.2035;3.2020
USD;08/15/2017;08/17/2017;3.1761;3.2050;3.1949
USD;08/16/2017;08/18/2017;3.1508;3.2010;3.1580
USD;08/17/2017;08/21/2017;3.1574;3.1773;3.1760
USD;08/18/2017;08/22/2017;3.1434;3.1750;3.1434
USD;08/21/2017;08/23/2017;3.1390;3.1717;3.1677
USD;08/22/2017;08/24/2017;3.1488;3.1689;3.1532
USD;08/23/2017;08/25/2017;3.1357;3.1677;3.1378
USD;08/24/2017;08/28/2017;3.1346;3.1480;3.1454
USD;08/25/2017;08/29/2017;3.1391;3.1600;3.1525
USD;08/28/2017;08/30/2017;3.1494;3.1622;3.1616
USD;08/29/2017;08/31/2017;3.1600;3.1750;3.1664
USD;08/30/2017;09/01/2017;3.1550;3.1733;3.1618
USD;08/31/2017;09/05/2017;3.1382;3.1677;3.1502
USD;09/01/2017;09/06/2017;3.1264;3.1449;3.1420
USD;09/04/2017;09/06/2017;3.1345;3.1420;3.1355
USD;09/05/2017;09/08/2017;3.1140;3.1290;3.1192
USD;09/06/2017;09/11/2017;3.1025;3.1187;3.1038
USD;09/08/2017;09/12/2017;3.0860;3.0960;3.0925
USD;09/11/2017;09/13/2017;3.0800;3.1000;3.0887
USD;09/12/2017;09/14/2017;3.1059;3.1400;3.1360
USD;09/13/2017;09/15/2017;3.1236;3.1410;3.1393
USD;09/14/2017;09/18/2017;3.1160;3.1488;3.1160
USD;09/15/2017;09/19/2017;3.1130;3.1320;3.1146
USD;09/18/2017;09/20/2017;3.1130;3.1339;3.1324
USD;09/19/2017;09/21/2017;3.1260;3.1385;3.1377
USD;09/20/2017;09/22/2017;3.1163;3.1360;3.1222
USD;09/21/2017;09/25/2017;3.1280;3.1462;3.1450
USD;09/22/2017;09/26/2017;3.1239;3.1342;3.1260
USD;09/25/2017;09/27/2017;3.1274;3.1582;3.1510
USD;09/26/2017;09/28/2017;3.1546;3.1730;3.1649
USD;09/27/2017;09/29/2017;3.1827;3.1974;3.1945
USD;09/28/2017;10/02/2017;3.1783;3.1985;3.1824
USD;09/29/2017;10/03/2017;3.1569;3.1821;3.1680
USD;10/02/2017;10/04/2017;3.1515;3.1744;3.1561
USD;10/03/2017;10/05/2017;3.1435;3.1635;3.1435
USD;10/04/2017;10/06/2017;3.1235;3.1382;3.1265
USD;10/05/2017;10/10/2017;3.1250;3.1550;3.1518
USD;10/06/2017;10/11/2017;3.1552;3.1755;3.1586
USD;10/09/2017;10/11/2017;3.1680;3.1869;3.1825
USD;10/10/2017;10/13/2017;3.1620;3.1804;3.1777
USD;10/11/2017;10/16/2017;3.1605;3.1721;3.1693
USD;10/13/2017;10/17/2017;3.1492;3.1790;3.1512
USD;10/16/2017;10/18/2017;3.1522;3.1730;3.1645
USD;10/17/2017;10/19/2017;3.1682;3.1814;3.1682
USD;10/18/2017;10/20/2017;3.1559;3.1788;3.1649
USD;10/19/2017;10/23/2017;3.1640;3.1775;3.1766
USD;10/20/2017;10/24/2017;3.1734;3.1924;3.1875
USD;10/23/2017;10/25/2017;3.1920;3.2347;3.2278
USD;10/24/2017;10/26/2017;3.2286;3.2650;3.2577
USD;10/25/2017;10/27/2017;3.2310;3.2581;3.2455
USD;10/26/2017;10/30/2017;3.2307;3.2871;3.2815
USD;10/27/2017;10/31/2017;3.2467;3.3010;3.2496
USD;10/30/2017;11/01/2017;3.2375;3.2833;3.2833
USD;10/31/2017;11/03/2017;3.2659;3.2922;3.2751
USD;11/01/2017;11/06/2017;3.2590;3.2896;3.2724
USD;11/03/2017;11/07/2017;3.2500;3.3284;3.3037
USD;11/06/2017;11/08/2017;3.2597;3.2989;3.2668
USD;11/07/2017;11/09/2017;3.2560;3.2854;3.2826
USD;11/08/2017;11/10/2017;3.2440;3.2660;3.2607
USD;11/09/2017;11/13/2017;3.2392;3.2652;3.2572
USD;11/10/2017;11/14/2017;3.2542;3.2810;3.2691
USD;11/13/2017;11/16/2017;3.2800;3.2976;3.2956
USD;11/14/2017;11/17/2017;3.2702;3.3114;3.3089
USD;11/16/2017;11/20/2017;3.2680;3.3080;3.2774
USD;11/17/2017;11/21/2017;3.2570;3.2863;3.2572
USD;11/20/2017;11/22/2017;3.2530;3.2660;3.2600
USD;11/21/2017;11/24/2017;3.2427;3.2660;3.2445
USD;11/22/2017;11/27/2017;3.2320;3.2636;3.2344
USD;11/23/2017;11/27/2017;3.2215;3.2401;3.2222
USD;11/24/2017;11/28/2017;3.2220;3.2350;3.2300
USD;11/27/2017;11/29/2017;3.2150;3.2317;3.2180
USD;11/28/2017;11/30/2017;3.2025;3.2298;3.2076
USD;11/29/2017;12/01/2017;3.2031;3.2459;3.2449
USD;11/30/2017;12/04/2017;3.2385;3.2870;3.2729
USD;12/01/2017;12/05/2017;3.2539;3.2792;3.2539
USD;12/04/2017;12/06/2017;3.2440;3.2592;3.2470
USD;12/05/2017;12/07/2017;3.2218;3.2445;3.2328
USD;12/06/2017;12/08/2017;3.2278;3.2477;3.2379
USD;12/07/2017;12/11/2017;3.2548;3.3137;3.2872
USD;12/08/2017;12/12/2017;3.2683;3.3080;3.2947
USD;12/11/2017;12/13/2017;3.2735;3.3015;3.3014
USD;12/12/2017;12/14/2017;3.3033;3.3339;3.3268
USD;12/13/2017;12/15/2017;3.2940;3.3180;3.3142
USD;12/14/2017;12/18/2017;3.3124;3.3471;3.3366
USD;12/15/2017;12/19/2017;3.3054;3.3337;3.3143
